# degree=5 normalize_at=1.00e+01
         x     min-max  heaviside
8.7507e+01  7.9948e-05 1.3665e-03
8.7656e+01  7.8620e-05 1.3597e-03
8.7805e+01  7.7295e-05 1.3530e-03
8.7954e+01  7.5971e-05 1.3463e-03
8.8103e+01  7.4650e-05 1.3396e-03
8.8252e+01  7.3331e-05 1.3330e-03
8.8401e+01  7.2013e-05 1.3265e-03
8.8551e+01  7.0699e-05 1.3200e-03
8.8700e+01  6.9386e-05 1.3135e-03
8.8849e+01  6.8075e-05 1.3070e-03
8.8998e+01  6.6767e-05 1.3006e-03
8.9147e+01  6.5461e-05 1.2943e-03
8.9296e+01  6.4157e-05 1.2880e-03
8.9445e+01  6.2855e-05 1.2817e-03
8.9595e+01  6.1556e-05 1.2754e-03
8.9744e+01  6.0259e-05 1.2692e-03
8.9893e+01  5.8965e-05 1.2631e-03
9.0042e+01  5.7673e-05 1.2570e-03
9.0191e+01  5.6383e-05 1.2509e-03
9.0340e+01  5.5095e-05 1.2448e-03
9.0489e+01  5.3810e-05 1.2388e-03
9.0639e+01  5.2528e-05 1.2329e-03
9.0788e+01  5.1248e-05 1.2269e-03
9.0937e+01  4.9970e-05 1.2210e-03
9.1086e+01  4.8695e-05 1.2152e-03
9.1235e+01  4.7422e-05 1.2094e-03
9.1384e+01  4.6152e-05 1.2036e-03
9.1534e+01  4.4885e-05 1.1978e-03
9.1683e+01  4.3620e-05 1.1921e-03
9.1832e+01  4.2357e-05 1.1865e-03
9.1981e+01  4.1097e-05 1.1808e-03
9.2130e+01  3.9840e-05 1.1752e-03
9.2279e+01  3.8585e-05 1.1696e-03
9.2428e+01  3.7333e-05 1.1641e-03
9.2578e+01  3.6084e-05 1.1586e-03
9.2727e+01  3.4837e-05 1.1531e-03
9.2876e+01  3.3593e-05 1.1477e-03
9.3025e+01  3.2351e-05 1.1423e-03
9.3174e+01  3.1113e-05 1.1369e-03
9.3323e+01  2.9877e-05 1.1316e-03
9.3472e+01  2.8643e-05 1.1263e-03
9.3622e+01  2.7413e-05 1.1210e-03
9.3771e+01  2.6185e-05 1.1158e-03
9.3920e+01  2.4960e-05 1.1106e-03
9.4069e+01  2.3737e-05 1.1054e-03
9.4218e+01  2.2518e-05 1.1003e-03
9.4367e+01  2.1301e-05 1.0952e-03
9.4517e+01  2.0087e-05 1.0901e-03
9.4666e+01  1.8875e-05 1.0850e-03
9.4815e+01  1.7667e-05 1.0800e-03
9.4964e+01  1.6461e-05 1.0750e-03
9.5113e+01  1.5258e-05 1.0701e-03
9.5262e+01  1.4058e-05 1.0651e-03
9.5411e+01  1.2861e-05 1.0602e-03
9.5561e+01  1.1667e-05 1.0554e-03
9.5710e+01  1.0475e-05 1.0505e-03
9.5859e+01  9.2864e-06 1.0457e-03
9.6008e+01  8.1006e-06 1.0410e-03
9.6157e+01  6.9177e-06 1.0362e-03
9.6306e+01  5.7377e-06 1.0315e-03
9.6455e+01  4.5605e-06 1.0268e-03
9.6605e+01  3.3863e-06 1.0221e-03
9.6754e+01  2.2149e-06 1.0175e-03
9.6903e+01  1.0465e-06 1.0129e-03
9.7052e+01  1.1905e-07 1.0083e-03
9.7201e+01  1.2817e-06 1.0038e-03
9.7350e+01  2.4414e-06 9.9922e-04
9.7499e+01  3.5981e-06 9.9472e-04
9.7649e+01  4.7520e-06 9.9025e-04
9.7798e+01  5.9029e-06 9.8581e-04
9.7947e+01  7.0508e-06 9.8139e-04
9.8096e+01  8.1958e-06 9.7699e-04
9.8245e+01  9.3379e-06 9.7263e-04
9.8394e+01  1.0477e-05 9.6828e-04
9.8544e+01  1.1613e-05 9.6397e-04
9.8693e+01  1.2746e-05 9.5968e-04
9.8842e+01  1.3876e-05 9.5541e-04
9.8991e+01  1.5004e-05 9.5118e-04
9.9140e+01  1.6128e-05 9.4696e-04
9.9289e+01  1.7249e-05 9.4277e-04
9.9438e+01  1.8368e-05 9.3861e-04
9.9588e+01  1.9483e-05 9.3447e-04
9.9737e+01  2.0595e-05 9.3035e-04
9.9886e+01  2.1705e-05 9.2626e-04
1.0004e+02  2.2811e-05 9.2219e-04
1.0018e+02  2.3914e-05 9.1815e-04
1.0033e+02  2.5015e-05 9.1413e-04
1.0048e+02  2.6112e-05 9.1013e-04
1.0063e+02  2.7206e-05 9.0616e-04
1.0078e+02  2.8298e-05 9.0221e-04
1.0093e+02  2.9386e-05 8.9828e-04
1.0108e+02  3.0471e-05 8.9438e-04
1.0123e+02  3.1554e-05 8.9050e-04
1.0138e+02  3.2633e-05 8.8664e-04
1.0153e+02  3.3709e-05 8.8280e-04
1.0168e+02  3.4783e-05 8.7899e-04
1.0182e+02  3.5853e-05 8.7520e-04
1.0197e+02  3.6920e-05 8.7143e-04
1.0212e+02  3.7985e-05 8.6768e-04
1.0227e+02  3.9046e-05 8.6395e-04
1.0242e+02  4.0104e-05 8.6025e-04
1.0257e+02  4.1160e-05 8.5656e-04
1.0272e+02  4.2212e-05 8.5290e-04
1.0287e+02  4.3261e-05 8.4926e-04
1.0302e+02  4.4307e-05 8.4564e-04
1.0317e+02  4.5351e-05 8.4204e-04
1.0332e+02  4.6391e-05 8.3846e-04
1.0347e+02  4.7428e-05 8.3490e-04
1.0361e+02  4.8462e-05 8.3137e-04
1.0376e+02  4.9493e-05 8.2785e-04
1.0391e+02  5.0522e-05 8.2435e-04
1.0406e+02  5.1547e-05 8.2087e-04
1.0421e+02  5.2569e-05 8.1742e-04
1.0436e+02  5.3588e-05 8.1398e-04
1.0451e+02  5.4604e-05 8.1056e-04
1.0466e+02  5.5617e-05 8.0716e-04
1.0481e+02  5.6628e-05 8.0378e-04
1.0496e+02  5.7635e-05 8.0042e-04
1.0511e+02  5.8639e-05 7.9708e-04
1.0526e+02  5.9640e-05 7.9376e-04
1.0540e+02  6.0638e-05 7.9046e-04
1.0555e+02  6.1633e-05 7.8717e-04
1.0570e+02  6.2626e-05 7.8390e-04
1.0585e+02  6.3615e-05 7.8066e-04
1.0600e+02  6.4601e-05 7.7743e-04
1.0615e+02  6.5584e-05 7.7422e-04
1.0630e+02  6.6565e-05 7.7102e-04
1.0645e+02  6.7542e-05 7.6785e-04
1.0660e+02  6.8516e-05 7.6469e-04
1.0675e+02  6.9487e-05 7.6155e-04
1.0690e+02  7.0456e-05 7.5843e-04
1.0705e+02  7.1421e-05 7.5533e-04
1.0719e+02  7.2384e-05 7.5224e-04
1.0734e+02  7.3343e-05 7.4917e-04
1.0749e+02  7.4300e-05 7.4612e-04
1.0764e+02  7.5253e-05 7.4308e-04
1.0779e+02  7.6204e-05 7.4006e-04
1.0794e+02  7.7151e-05 7.3706e-04
1.0809e+02  7.8096e-05 7.3407e-04
1.0824e+02  7.9038e-05 7.3111e-04
1.0839e+02  7.9977e-05 7.2815e-04
1.0854e+02  8.0913e-05 7.2522e-04
1.0869e+02  8.1845e-05 7.2230e-04
1.0883e+02  8.2775e-05 7.1940e-04
1.0898e+02  8.3703e-05 7.1651e-04
1.0913e+02  8.4627e-05 7.1364e-04
1.0928e+02  8.5548e-05 7.1078e-04
1.0943e+02  8.6466e-05 7.0794e-04
1.0958e+02  8.7382e-05 7.0512e-04
1.0973e+02  8.8294e-05 7.0231e-04
1.0988e+02  8.9204e-05 6.9952e-04
1.1003e+02  9.0111e-05 6.9674e-04
1.1018e+02  9.1014e-05 6.9398e-04
1.1033e+02  9.1915e-05 6.9123e-04
1.1048e+02  9.2813e-05 6.8850e-04
1.1062e+02  9.3708e-05 6.8578e-04
1.1077e+02  9.4601e-05 6.8308e-04
1.1092e+02  9.5490e-05 6.8039e-04
1.1107e+02  9.6377e-05 6.7772e-04
1.1122e+02  9.7260e-05 6.7506e-04
1.1137e+02  9.8141e-05 6.7242e-04
1.1152e+02  9.9019e-05 6.6979e-04
1.1167e+02  9.9894e-05 6.6717e-04
1.1182e+02  1.0077e-04 6.6457e-04
1.1197e+02  1.0164e-04 6.6199e-04
1.1212e+02  1.0250e-04 6.5941e-04
1.1227e+02  1.0337e-04 6.5685e-04
1.1241e+02  1.0423e-04 6.5431e-04
1.1256e+02  1.0508e-04 6.5178e-04
1.1271e+02  1.0594e-04 6.4926e-04
1.1286e+02  1.0679e-04 6.4676e-04
1.1301e+02  1.0764e-04 6.4427e-04
1.1316e+02  1.0849e-04 6.4179e-04
1.1331e+02  1.0933e-04 6.3933e-04
1.1346e+02  1.1017e-04 6.3688e-04
1.1361e+02  1.1101e-04 6.3444e-04
1.1376e+02  1.1185e-04 6.3202e-04
1.1391e+02  1.1268e-04 6.2961e-04
1.1406e+02  1.1351e-04 6.2721e-04
1.1420e+02  1.1434e-04 6.2482e-04
1.1435e+02  1.1516e-04 6.2245e-04
1.1450e+02  1.1598e-04 6.2009e-04
1.1465e+02  1.1680e-04 6.1774e-04
1.1480e+02  1.1762e-04 6.1541e-04
1.1495e+02  1.1843e-04 6.1309e-04
1.1510e+02  1.1924e-04 6.1078e-04
1.1525e+02  1.2005e-04 6.0848e-04
1.1540e+02  1.2086e-04 6.0620e-04
1.1555e+02  1.2166e-04 6.0392e-04
1.1570e+02  1.2246e-04 6.0166e-04
1.1584e+02  1.2326e-04 5.9941e-04
1.1599e+02  1.2405e-04 5.9718e-04
1.1614e+02  1.2484e-04 5.9495e-04
1.1629e+02  1.2563e-04 5.9274e-04
1.1644e+02  1.2642e-04 5.9054e-04
1.1659e+02  1.2720e-04 5.8835e-04
1.1674e+02  1.2798e-04 5.8617e-04
1.1689e+02  1.2876e-04 5.8400e-04
1.1704e+02  1.2954e-04 5.8184e-04
1.1719e+02  1.3031e-04 5.7970e-04
1.1734e+02  1.3108e-04 5.7757e-04
1.1749e+02  1.3185e-04 5.7544e-04
1.1763e+02  1.3261e-04 5.7333e-04
1.1778e+02  1.3337e-04 5.7123e-04
1.1793e+02  1.3413e-04 5.6915e-04
1.1808e+02  1.3489e-04 5.6707e-04
1.1823e+02  1.3565e-04 5.6500e-04
1.1838e+02  1.3640e-04 5.6295e-04
1.1853e+02  1.3715e-04 5.6090e-04
1.1868e+02  1.3789e-04 5.5887e-04
1.1883e+02  1.3864e-04 5.5684e-04
1.1898e+02  1.3938e-04 5.5483e-04
1.1913e+02  1.4012e-04 5.5283e-04
1.1928e+02  1.4085e-04 5.5083e-04
1.1942e+02  1.4159e-04 5.4885e-04
1.1957e+02  1.4232e-04 5.4688e-04
1.1972e+02  1.4305e-04 5.4492e-04
1.1987e+02  1.4377e-04 5.4297e-04
1.2002e+02  1.4450e-04 5.4102e-04
1.2017e+02  1.4522e-04 5.3909e-04
1.2032e+02  1.4593e-04 5.3717e-04
1.2047e+02  1.4665e-04 5.3526e-04
1.2062e+02  1.4736e-04 5.3336e-04
1.2077e+02  1.4807e-04 5.3147e-04
1.2092e+02  1.4878e-04 5.2959e-04
1.2107e+02  1.4949e-04 5.2771e-04
1.2121e+02  1.5019e-04 5.2585e-04
1.2136e+02  1.5089e-04 5.2400e-04
1.2151e+02  1.5159e-04 5.2215e-04
1.2166e+02  1.5229e-04 5.2032e-04
1.2181e+02  1.5298e-04 5.1849e-04
1.2196e+02  1.5367e-04 5.1668e-04
1.2211e+02  1.5436e-04 5.1487e-04
1.2226e+02  1.5504e-04 5.1308e-04
1.2241e+02  1.5573e-04 5.1129e-04
1.2256e+02  1.5641e-04 5.0951e-04
1.2271e+02  1.5709e-04 5.0774e-04
1.2285e+02  1.5776e-04 5.0598e-04
1.2300e+02  1.5843e-04 5.0423e-04
1.2315e+02  1.5911e-04 5.0249e-04
1.2330e+02  1.5977e-04 5.0075e-04
1.2345e+02  1.6044e-04 4.9903e-04
1.2360e+02  1.6110e-04 4.9731e-04
1.2375e+02  1.6177e-04 4.9560e-04
1.2390e+02  1.6242e-04 4.9390e-04
1.2405e+02  1.6308e-04 4.9221e-04
1.2420e+02  1.6374e-04 4.9053e-04
1.2435e+02  1.6439e-04 4.8886e-04
1.2450e+02  1.6504e-04 4.8719e-04
1.2464e+02  1.6568e-04 4.8554e-04
1.2479e+02  1.6633e-04 4.8389e-04
1.2494e+02  1.6697e-04 4.8225e-04
1.2509e+02  1.6761e-04 4.8062e-04
1.2524e+02  1.6825e-04 4.7899e-04
1.2539e+02  1.6888e-04 4.7738e-04
1.2554e+02  1.6952e-04 4.7577e-04
1.2569e+02  1.7015e-04 4.7417e-04
1.2584e+02  1.7078e-04 4.7258e-04
1.2599e+02  1.7140e-04 4.7100e-04
1.2614e+02  1.7202e-04 4.6942e-04
1.2629e+02  1.7265e-04 4.6786e-04
1.2643e+02  1.7327e-04 4.6630e-04
1.2658e+02  1.7388e-04 4.6474e-04
1.2673e+02  1.7450e-04 4.6320e-04
1.2688e+02  1.7511e-04 4.6166e-04
1.2703e+02  1.7572e-04 4.6014e-04
1.2718e+02  1.7633e-04 4.5862e-04
1.2733e+02  1.7693e-04 4.5710e-04
1.2748e+02  1.7753e-04 4.5560e-04
1.2763e+02  1.7814e-04 4.5410e-04
1.2778e+02  1.7873e-04 4.5261e-04
1.2793e+02  1.7933e-04 4.5112e-04
1.2808e+02  1.7992e-04 4.4965e-04
1.2822e+02  1.8052e-04 4.4818e-04
1.2837e+02  1.8111e-04 4.4672e-04
1.2852e+02  1.8169e-04 4.4526e-04
1.2867e+02  1.8228e-04 4.4381e-04
1.2882e+02  1.8286e-04 4.4237e-04
1.2897e+02  1.8344e-04 4.4094e-04
1.2912e+02  1.8402e-04 4.3951e-04
1.2927e+02  1.8460e-04 4.3810e-04
1.2942e+02  1.8517e-04 4.3668e-04
1.2957e+02  1.8574e-04 4.3528e-04
1.2972e+02  1.8631e-04 4.3388e-04
1.2986e+02  1.8688e-04 4.3249e-04
1.3001e+02  1.8745e-04 4.3110e-04
1.3016e+02  1.8801e-04 4.2973e-04
1.3031e+02  1.8857e-04 4.2835e-04
1.3046e+02  1.8913e-04 4.2699e-04
1.3061e+02  1.8969e-04 4.2563e-04
1.3076e+02  1.9024e-04 4.2428e-04
1.3091e+02  1.9080e-04 4.2294e-04
1.3106e+02  1.9135e-04 4.2160e-04
1.3121e+02  1.9189e-04 4.2027e-04
1.3136e+02  1.9244e-04 4.1894e-04
1.3151e+02  1.9299e-04 4.1762e-04
1.3165e+02  1.9353e-04 4.1631e-04
1.3180e+02  1.9407e-04 4.1501e-04
1.3195e+02  1.9461e-04 4.1371e-04
1.3210e+02  1.9514e-04 4.1241e-04
1.3225e+02  1.9568e-04 4.1113e-04
1.3240e+02  1.9621e-04 4.0985e-04
1.3255e+02  1.9674e-04 4.0857e-04
1.3270e+02  1.9727e-04 4.0730e-04
1.3285e+02  1.9779e-04 4.0604e-04
1.3300e+02  1.9832e-04 4.0479e-04
1.3315e+02  1.9884e-04 4.0354e-04
1.3330e+02  1.9936e-04 4.0229e-04
1.3344e+02  1.9987e-04 4.0105e-04
1.3359e+02  2.0039e-04 3.9982e-04
1.3374e+02  2.0090e-04 3.9860e-04
1.3389e+02  2.0141e-04 3.9737e-04
1.3404e+02  2.0192e-04 3.9616e-04
1.3419e+02  2.0243e-04 3.9495e-04
1.3434e+02  2.0294e-04 3.9375e-04
1.3449e+02  2.0344e-04 3.9255e-04
1.3464e+02  2.0394e-04 3.9136e-04
1.3479e+02  2.0444e-04 3.9017e-04
1.3494e+02  2.0494e-04 3.8899e-04
1.3509e+02  2.0544e-04 3.8782e-04
1.3523e+02  2.0593e-04 3.8665e-04
1.3538e+02  2.0642e-04 3.8549e-04
1.3553e+02  2.0691e-04 3.8433e-04
1.3568e+02  2.0740e-04 3.8318e-04
1.3583e+02  2.0789e-04 3.8203e-04
1.3598e+02  2.0837e-04 3.8089e-04
1.3613e+02  2.0885e-04 3.7976e-04
1.3628e+02  2.0933e-04 3.7862e-04
1.3643e+02  2.0981e-04 3.7750e-04
1.3658e+02  2.1029e-04 3.7638e-04
1.3673e+02  2.1076e-04 3.7527e-04
1.3687e+02  2.1123e-04 3.7416e-04
1.3702e+02  2.1170e-04 3.7305e-04
1.3717e+02  2.1217e-04 3.7195e-04
1.3732e+02  2.1264e-04 3.7086e-04
1.3747e+02  2.1311e-04 3.6977e-04
1.3762e+02  2.1357e-04 3.6869e-04
1.3777e+02  2.1403e-04 3.6761e-04
1.3792e+02  2.1449e-04 3.6654e-04
1.3807e+02  2.1495e-04 3.6547e-04
1.3822e+02  2.1540e-04 3.6441e-04
1.3837e+02  2.1586e-04 3.6335e-04
1.3852e+02  2.1631e-04 3.6230e-04
1.3866e+02  2.1676e-04 3.6125e-04
1.3881e+02  2.1721e-04 3.6020e-04
1.3896e+02  2.1765e-04 3.5917e-04
1.3911e+02  2.1810e-04 3.5813e-04
1.3926e+02  2.1854e-04 3.5710e-04
1.3941e+02  2.1898e-04 3.5608e-04
1.3956e+02  2.1942e-04 3.5506e-04
1.3971e+02  2.1986e-04 3.5405e-04
1.3986e+02  2.2030e-04 3.5304e-04
1.4001e+02  2.2073e-04 3.5203e-04
1.4016e+02  2.2116e-04 3.5103e-04
1.4031e+02  2.2159e-04 3.5004e-04
1.4045e+02  2.2202e-04 3.4904e-04
1.4060e+02  2.2245e-04 3.4806e-04
1.4075e+02  2.2288e-04 3.4708e-04
1.4090e+02  2.2330e-04 3.4610e-04
1.4105e+02  2.2372e-04 3.4513e-04
1.4120e+02  2.2414e-04 3.4416e-04
1.4135e+02  2.2456e-04 3.4320e-04
1.4150e+02  2.2498e-04 3.4224e-04
1.4165e+02  2.2539e-04 3.4128e-04
1.4180e+02  2.2580e-04 3.4033e-04
1.4195e+02  2.2622e-04 3.3938e-04
1.4210e+02  2.2663e-04 3.3844e-04
1.4224e+02  2.2703e-04 3.3751e-04
1.4239e+02  2.2744e-04 3.3657e-04
1.4254e+02  2.2784e-04 3.3564e-04
1.4269e+02  2.2825e-04 3.3472e-04
1.4284e+02  2.2865e-04 3.3380e-04
1.4299e+02  2.2905e-04 3.3288e-04
1.4314e+02  2.2945e-04 3.3197e-04
1.4329e+02  2.2984e-04 3.3106e-04
1.4344e+02  2.3024e-04 3.3016e-04
1.4359e+02  2.3063e-04 3.2926e-04
1.4374e+02  2.3102e-04 3.2837e-04
1.4388e+02  2.3141e-04 3.2747e-04
1.4403e+02  2.3180e-04 3.2659e-04
1.4418e+02  2.3219e-04 3.2570e-04
1.4433e+02  2.3257e-04 3.2483e-04
1.4448e+02  2.3295e-04 3.2395e-04
1.4463e+02  2.3333e-04 3.2308e-04
1.4478e+02  2.3371e-04 3.2221e-04
1.4493e+02  2.3409e-04 3.2135e-04
1.4508e+02  2.3447e-04 3.2049e-04
1.4523e+02  2.3484e-04 3.1964e-04
1.4538e+02  2.3522e-04 3.1878e-04
1.4553e+02  2.3559e-04 3.1794e-04
1.4567e+02  2.3596e-04 3.1709e-04
1.4582e+02  2.3633e-04 3.1625e-04
1.4597e+02  2.3670e-04 3.1542e-04
1.4612e+02  2.3706e-04 3.1458e-04
1.4627e+02  2.3743e-04 3.1376e-04
1.4642e+02  2.3779e-04 3.1293e-04
1.4657e+02  2.3815e-04 3.1211e-04
1.4672e+02  2.3851e-04 3.1129e-04
1.4687e+02  2.3887e-04 3.1048e-04
1.4702e+02  2.3922e-04 3.0967e-04
1.4717e+02  2.3958e-04 3.0886e-04
1.4732e+02  2.3993e-04 3.0806e-04
1.4746e+02  2.4028e-04 3.0726e-04
1.4761e+02  2.4063e-04 3.0647e-04
1.4776e+02  2.4098e-04 3.0567e-04
1.4791e+02  2.4133e-04 3.0489e-04
1.4806e+02  2.4167e-04 3.0410e-04
1.4821e+02  2.4202e-04 3.0332e-04
1.4836e+02  2.4236e-04 3.0254e-04
1.4851e+02  2.4270e-04 3.0177e-04
1.4866e+02  2.4304e-04 3.0100e-04
1.4881e+02  2.4338e-04 3.0023e-04
1.4896e+02  2.4372e-04 2.9947e-04
1.4911e+02  2.4405e-04 2.9870e-04
1.4925e+02  2.4438e-04 2.9795e-04
1.4940e+02  2.4472e-04 2.9719e-04
1.4955e+02  2.4505e-04 2.9644e-04
1.4970e+02  2.4538e-04 2.9570e-04
1.4985e+02  2.4570e-04 2.9495e-04
1.5000e+02  2.4603e-04 2.9421e-04
